vec,word
"""[-0.0866069, 0.21753, 0.0526933, -0.190601, -0.116324, -0.205954, 0.178397, -0.353697, 0.0901596, 0.0114814, -0.168369, -0.125044, 0.123542, 0.00750487, 0.125774, 0.0614381, 0.0443213, -0.261307, 0.186715, 0.444057, -0.0313984, -0.431964, 0.0463866, 0.258181, -0.125201, -0.0879904, 0.4662, 0.335197, 0.0789037, 0.050159, 0.150368, -0.0559377, 0.137237, -0.416228, -0.351039, 0.0916616, -0.0474502, 0.0302445, 0.0252783, -0.210746, 0.313933, -0.0908461, 0.0925222, -0.00286993, -0.364305, -0.410551, 0.0617351, 0.410849, 0.306644, -0.0842485, 0.323764, 0.194236, -0.0129975, 0.383876, 0.555328, -0.0516576, -0.0215227, -0.21446, 0.33445, -0.113684, -0.324457, -0.459066, 0.142836, -0.292582, -0.295101, -0.165604, -0.065381, -0.281451, -0.27275, 0.120748, -0.574088, 0.0977537, -0.571426, 0.13161, -0.0515371, -0.0676452, 0.0469417, 0.103262, -0.102493, 0.594439, 0.310511, 0.437203, 0.0899916, 0.220848, -0.0311661, -0.267963, -0.0541828, 0.530756, 0.242479, 0.461109, 0.203005, -0.121468, 0.224016, 0.0711499, -0.201352, 0.549129, -0.0871222, -0.251329, -0.261999, -0.0880351, 0.0293775, 0.447584, 0.380974, 0.411133, -0.0556552, 0.0785441, -0.428992, -0.339805, -0.151939, 0.0612882, -0.131658, -0.0174223, 0.296501, -0.170082, 0.050491, -0.468569, -0.267592, 0.099644, -0.0387626, 0.093494, 0.0357753, -0.00520919, 0.0485607, 0.276732, 0.203372, 0.134457, -0.101154, 0.130613]""",e
"""[-0.444182, -0.165118, 0.476405, 0.221361, 0.115675, -0.363199, -0.193166, 0.308763, -0.229643, 0.0821826, -0.167573, 0.322414, 0.678385, -0.0332564, 0.0256654, -0.220355, 0.208175, -0.0712268, -0.281953, 0.668663, 0.00925275, 0.368913, 0.464248, -0.207981, -0.428267, 0.20381, -0.100663, 0.119633, -0.41398, -0.105, -0.267606, 0.477267, -0.0694497, -0.185747, 0.285898, -0.155958, -0.225061, 0.345685, -0.156463, 0.0353529, -0.233591, -0.0210713, 0.288466, -0.122343, 0.527759, 0.116241, -0.0363491, 0.00722156, -0.729306, -0.306457, 0.222462, -0.224053, -0.271859, 0.37001, -0.0306739, 0.163763, -0.454292, -0.0757082, 0.229389, 0.0598161, -0.398507, 0.0737945, -0.261779, -0.582055, 0.0886634, -0.201385, 0.232424, 0.258129, -0.459757, -0.281066, 0.0943242, 0.110506, -0.204473, -0.102565, -0.240359, -0.50477, 0.400857, 0.278757, 0.510383, 0.382442, 0.182065, -0.016314, 0.446499, 0.145154, 0.327775, 0.488218, 0.138478, -0.454248, 0.420892, 0.326021, 0.310491, 0.0281687, 0.0599029, 0.486199, -0.188852, 0.110386, -0.358908, 0.553855, -0.130747, -0.0441102, 0.57774, 0.539004, 0.214227, 0.103324, -0.10214, -0.0620341, -0.417853, 0.0189403, 0.0685213, -0.0979832, -0.177089, -0.0377274, 0.00136651, -0.114409, -0.333823, 0.455769, 0.106556, 0.139354, 0.207581, 0.265074, -0.0773719, -0.0755625, 0.259011, 0.0733219, -0.595952, 0.236153, -0.354139, -0.161595]""",级
"""[-0.291907, -0.0662832, -0.320114, -0.242599, 0.125527, -0.257983, 0.0754291, -0.161954, -0.351983, 0.153007, -0.269575, -0.26012, -0.240803, 0.581897, 0.259924, 0.0710901, -0.0619014, -0.302628, 0.651944, 0.090922, 0.159952, -0.0192034, 0.473861, -0.00148662, -0.184914, -0.00828562, -0.0680774, 0.138618, 0.0641644, 0.0803341, 0.427291, -0.123375, 0.23899, -0.0187507, -0.533378, 0.05507, 0.263768, 0.26327, 0.00512482, -0.352784, -0.308514, -0.0546007, 0.226355, 0.15069, -0.733172, -0.101146, 0.375149, 0.200446, -0.0454498, 0.269948, 0.0205616, -0.233562, -0.18776, 0.198103, 0.0429643, -0.421197, 0.153601, -0.146461, 0.116855, 0.0146887, -0.248066, 0.060183, -0.410657, 0.111363, 0.119726, -0.328761, -0.153046, 0.224024, -0.472638, -0.518012, 0.221224, -0.365842, 0.226982, 0.442296, -0.202539, -0.260338, 0.23408, 0.368383, 0.15012, -0.186282, 0.0741559, 0.130592, 0.182571, 0.377199, 0.303454, 0.0297194, 0.0360658, -0.16525, -0.54661, 0.561018, -0.243723, -0.191789, -0.0119195, 0.17163, -0.242446, 0.501178, 0.201502, 0.304834, 0.0638681, 0.273743, 0.00613214, 0.328677, 0.0214456, -0.311531, 0.191896, -0.106859, -0.144561, -0.385852, 0.00312704, 0.331304, -0.47371, -0.192871, -0.161859, 0.0696329, -0.313006, -0.411489, -0.153231, -0.0259822, -0.110686, 0.54043, -0.0666007, -0.127871, -0.325339, 0.128958, 0.499541, 0.0116048, 0.136506, 0.252463]""",奔
"""[0.383324, -0.0612012, -0.177108, 0.0514896, -0.00934715, -0.0795783, -0.370782, 0.285368, -0.345566, 0.0789872, 0.162003, -0.346339, 0.0204114, 0.156822, -0.0570107, 0.175715, 0.342121, -0.34313, 0.458645, 0.403454, 0.0454154, -0.130315, 0.298041, 0.00497265, 0.141584, -0.186699, -0.197817, -0.396621, -0.355823, 0.00902172, -0.137264, 0.217766, -0.060176, 0.0321559, -0.257035, 0.428779, 0.0829954, 0.47603, 0.0365113, -0.295528, 0.145375, 0.375832, -0.0245871, 0.165909, 0.255706, -0.421402, 0.265014, -0.0973009, -0.0408991, -0.134977, 0.165295, 0.0427954, 0.12868, 0.229871, -0.0250722, 0.238946, -0.149203, -0.319794, -0.14279, 0.149485, 0.310514, -0.0980493, 0.343643, -0.0699619, 0.124883, 0.0497182, 0.239582, 0.118339, 0.388386, -0.117393, -0.06579, -0.135727, -0.451819, 0.772641, 0.0821521, 0.0589409, -0.439324, -0.0371983, 0.105102, 0.106613, 0.104993, 0.101554, 0.189675, 0.178833, -0.0788134, -0.4049, 0.0281938, -0.00935696, 0.119034, 0.208114, -0.331368, 0.0403589, -0.0558716, -0.119789, -0.197562, 0.206552, -0.00922583, -0.173001, -0.327803, -0.282921, -0.118317, 0.0837071, 0.048473, -0.0159698, -0.0589884, 0.226094, -0.463525, -0.123377, 0.0105727, 0.0293299, -0.0682886, 0.367435, -0.344888, 0.0603867, 0.0532977, 0.262068, 0.0555456, 0.394595, 0.170777, -0.0166478, -0.0693731, 0.263556, 0.0894982, -0.139246, 0.0384024, 0.394187, 0.235152, -0.385383]""",电控
"""[0.380813, -0.145476, 0.121305, -0.26604, 0.303606, -0.296471, -0.0937982, -0.0730836, -0.209444, -2.5142e-05, -0.275319, 0.0770035, 0.152114, 0.252772, -0.407902, -0.0486757, 0.387167, -0.268379, -0.134777, 0.470142, -0.00573467, 0.271858, -0.188935, 0.176314, -0.281187, -0.299311, -0.287726, -0.251664, -0.300476, -0.0316536, -0.0747178, 0.238346, 0.0149301, 0.167317, -0.292083, 0.738834, -0.111284, 0.108639, -0.0766194, -0.0719351, 0.202147, 0.206601, -0.149403, 0.0531549, 0.355242, 0.174147, 0.454477, 0.0958708, 0.0674388, 0.23983, 0.490705, 0.0730797, -0.28279, 0.22205, -0.209958, -0.115184, 0.157527, -0.397498, -0.0383133, -0.0803071, 0.259192, 0.109938, 0.218941, -0.281624, 0.489327, 0.135508, 0.318267, 0.150323, -0.173384, -0.17394, 0.198918, -0.211597, -0.047498, 0.318666, -0.269381, -0.175831, -0.0485482, 0.000515779, 0.0260961, 0.288451, 0.133107, 0.0663733, 0.615899, -0.0285893, -0.08959, -0.307981, 0.180459, -0.00290531, 0.366644, 0.326539, -0.0318327, 0.140038, -0.420517, -0.0575855, -0.487451, 0.15535, 0.0478477, -0.441275, -0.527109, 0.0810032, -0.0623022, 0.291036, -0.0436399, -0.109839, 0.216576, 0.548257, -0.407445, -0.112776, -0.0561267, -0.230954, 0.271511, 0.109349, -0.372196, -0.0365944, 0.089142, -0.0585556, -0.517006, -0.101664, 0.350282, 0.103626, 0.275995, -0.0636784, -0.110694, 0.123838, -0.0860179, 0.0520681, 0.222847, -0.302684]""",涡轮
"""[0.141615, 0.102259, -0.0464829, -0.0811596, 0.102006, -0.0564509, -0.228351, -0.111152, -0.0417959, 0.00182013, -0.10647, -0.140208, -0.0166522, 0.0778436, -0.216048, -0.045175, -0.0640066, -0.206981, 0.0273118, 0.0417067, -0.115845, -0.0844695, -0.202539, 0.012195, -0.0454393, 0.00696279, -0.0358028, -0.160713, -0.0687472, 0.0201735, -0.00063551, 0.000188755, -0.152088, 0.176681, -0.00969582, 0.0684534, 0.0044289, 0.0705425, 0.0269648, -0.00114764, 0.00920959, 0.0773776, -0.170037, -0.0225689, 0.0314657, 0.053494, 0.0589814, -0.14311, 0.108331, -0.0109149, 0.0663277, -0.16187, -0.0321722, 0.0140735, -0.0139093, 0.151833, -0.0887772, 0.0448708, 0.134454, -0.111395, 0.0570715, -0.111754, 0.0759865, -0.131014, 0.0828068, 0.0398407, -0.0535682, 0.0291285, 0.0586488, -0.0659876, 0.066537, 0.0531019, -0.0466948, 0.110756, -0.123381, -0.0935038, -0.113572, 0.00370801, -0.021764, 0.0451572, -0.0828667, -0.0156986, 0.0175457, -0.094195, -0.107447, -0.0518553, -0.00759247, 0.117664, -0.0434871, 0.0398336, 0.10067, -0.110201, 0.0444695, -0.117191, -0.0450861, 0.0278521, -0.017843, -0.0689407, 0.00608853, -0.0328719, -0.129131, 0.0789897, 0.0131994, -0.000771163, -0.0147269, 0.103068, -0.00302095, 0.0194833, 0.0900832, -0.0117304, 0.131526, 0.0468672, -0.0438655, 0.111569, -0.117869, 0.0727755, 0.108758, 0.0897677, 0.0780886, -0.0648586, 0.0487354, -0.00195047, 0.0951522, -0.0432136, -0.0462102, 0.0601512, 0.042141, -0.0816128]""",增压器
"""[0.0217595, 0.481093, -0.642361, 0.433789, -0.214328, -0.300763, -0.0697588, 0.191231, -0.252884, 0.311555, 0.0550791, 0.327634, -0.368992, 0.062623, 0.0374856, 0.272827, 0.558493, 0.0655905, 0.402914, 0.0760323, 0.293953, 0.254241, 0.393545, -0.232279, 0.148775, -0.041102, -0.0596563, -0.313805, 0.0826405, -0.0955793, 0.2129, 0.374949, -0.067475, -0.472403, -0.282688, 0.0965307, -0.0195474, -0.341847, 0.813134, -0.161341, 0.176791, -0.0672961, -0.205345, -0.360545, -0.192025, 0.07488, -0.0675822, 0.293916, 0.53249, 0.412773, -0.205835, 0.140735, 0.367545, 0.0378837, 0.190549, -0.109296, 0.292362, -0.0760964, -0.272769, 0.0479444, -0.0203727, 0.25641, -0.0938429, 0.0729065, -0.114149, -0.246149, 0.182455, -0.0769433, -0.428031, 0.299189, 0.0182696, 0.195687, -0.170721, -0.0749637, 0.431362, 0.0533632, 0.205164, 0.284893, -0.0276812, 0.171948, 0.249601, -0.551249, 0.0526154, 0.0921577, 0.305292, -0.111932, 0.111259, 0.104609, 0.189529, -0.0658474, 0.079197, 0.59307, -0.156719, 0.177072, -0.228781, 0.429558, 0.133811, 0.185244, 0.172485, -0.21225, -0.464033, 0.395281, 0.377171, -0.402252, 0.285197, -0.0621878, 0.474405, -0.104564, -0.357879, -0.138059, -0.136884, 0.0311837, 0.0100546, -0.334179, -0.0697224, -0.297886, -0.35024, 0.160428, 0.102597, 0.354722, 0.196261, -0.0514994, 0.361091, 0.476493, 0.211282, -0.107516, -0.292746, -0.148561]""",解释
"""[-0.378295, 0.245666, -0.620316, 0.0357411, -0.294638, -0.0486096, 0.570505, 0.301954, 0.198438, -0.16626, 0.079082, -0.663639, 0.568071, -0.0829553, 0.072408, 0.00442925, 0.426487, 0.107819, 0.190435, 0.210554, -0.13521, 0.337604, 0.122048, -0.194491, -0.322552, -0.126877, 0.216817, -0.237841, -0.0236634, 0.00475862, 0.00306689, -0.0467672, 0.0651128, 0.280301, -0.011419, -0.142196, 0.372767, 0.134658, 0.829438, -0.252359, 0.443465, -0.135376, 0.208243, 0.106015, -0.0519763, 0.349514, -0.0428643, 0.521218, -0.403971, 0.368626, 0.19666, 0.00493356, -0.310229, -0.336404, 0.395534, -0.161315, -0.360597, -0.367806, -0.0694926, -0.13477, -0.301978, 0.422095, 0.139218, 0.131437, -0.053926, 0.143987, -0.0900438, -0.107449, 0.0180269, -0.175167, 0.0987907, 0.325655, 0.240688, 0.226069, 0.0801584, 0.437733, 0.647216, -0.0117321, 0.140035, 0.132492, -0.0349492, -0.13807, -0.243125, -0.0583121, 0.315024, -0.0560687, 0.104738, 0.0539348, 0.375346, 0.376722, 0.225595, -0.196032, 0.104365, -0.263701, -0.195119, 0.518512, 0.534434, 0.0131797, 0.0793812, -0.0933505, -0.489199, 0.47847, 0.236519, -0.0208357, 0.420367, 0.0225141, 0.265968, -0.374967, -0.114019, 0.169053, -0.0416421, 0.159182, 0.0349823, -0.230143, -0.279766, -0.281991, 0.331849, 0.138104, -0.404381, 0.22004, -0.199337, 0.0783207, 0.0747359, 0.0973152, -0.369739, 0.264285, 0.0788651, 0.112336]""",收到
"""[0.147453, 0.230214, 0.334374, -0.179369, -0.254735, 0.0578837, 0.344074, -0.0126764, 0.166537, 0.0479672, 0.0885091, -0.0293606, 0.102914, -0.0139462, 0.194085, -0.480691, 0.394214, -0.221406, 0.225503, 0.423816, 0.28297, 0.176367, -0.209105, 0.188366, -0.59397, -0.186779, 0.396999, 0.11806, 0.322241, -0.280954, 0.0811963, -0.0941786, 0.429467, 0.217827, -0.30982, 0.140826, 0.185812, 0.0466638, 0.127691, -0.397625, -0.681005, -0.352798, -0.0931618, 0.169307, 0.185175, 0.195173, -0.360047, 0.587283, -0.0975021, -0.0510065, 0.150331, -0.444202, -0.37868, 0.33588, 0.356199, -0.129153, 0.22843, -0.477864, -0.266979, -0.154869, 0.167874, 0.0735807, 0.481725, -0.0323902, -0.0462844, 0.187617, 0.134937, -0.129621, 0.232334, -0.143351, -0.856296, -0.128307, -0.0257748, 0.0516849, -0.265714, 0.268086, 0.612344, 0.00377725, 0.00390329, -0.259662, -0.341247, -0.273029, -0.436787, 0.533093, 0.299292, 0.186016, -0.0453433, -0.39139, 0.194738, 0.524133, 0.368098, -0.291224, -0.0857728, 0.470707, -0.237711, 0.208665, -0.0824917, 0.0214043, -0.00966964, -0.619773, -0.151005, 0.048959, -0.618637, 0.057879, 0.606938, 0.205878, -0.147657, -0.0421853, 0.107793, -0.309964, -0.584182, -0.493845, -0.169387, -0.27801, -0.637922, 0.000549126, -0.564806, 0.415223, -0.160962, 0.690633, -0.0842457, 0.00258676, -0.358217, -0.165947, 0.135877, -0.137882, -0.331392, -0.0455671]""",不
"""[-0.410394, 0.208042, 0.177436, -0.265901, -0.0326915, 0.000932215, 0.316212, 0.218568, 0.257224, -0.230817, 0.251473, -0.039518, 0.0107728, -0.0911348, -0.224681, -0.301502, 0.132031, -0.276353, 0.775265, 0.141403, 0.439275, 0.376673, 0.128938, 0.017693, 0.239972, -0.169015, -0.0554873, -0.391279, 0.427808, -0.105848, -0.494646, 0.12999, 0.00305612, -0.75222, -0.0744498, 0.228183, 0.330938, 0.0607226, -0.0373161, -0.14876, 0.240336, -0.0616428, -0.228024, 0.0654292, 0.125294, 0.50216, 0.23547, 0.662433, -0.295827, 0.138437, -0.133507, 0.163328, -0.0180734, 0.207295, 0.392964, -0.0528871, -0.500841, -0.0119016, -0.117662, 0.0944316, -0.345958, 0.558053, 0.253567, 0.0364152, 0.0843298, -0.0113736, 0.166801, -0.358088, 0.300028, 0.262228, 0.194618, 0.307398, -0.324233, 0.125425, 0.155886, 0.437594, 0.314141, 0.18622, 0.205278, 0.03986, 0.323942, -0.234873, 0.259137, 0.0681698, -0.216568, 0.236611, 0.183269, 0.22365, -0.0759866, 0.167168, -0.178116, -0.0858534, -0.343022, -0.261977, 0.580649, -0.123334, 0.372468, -0.000376772, -0.178521, 0.013775, 0.0082655, 0.5401, 0.368818, 0.291924, 0.0685118, 0.004312, -0.127394, 0.222291, -0.180055, -0.322513, 0.0569901, 0.23715, -0.323535, 0.109093, 0.11462, -0.168249, 0.115092, 0.00809627, 0.168662, -0.0406527, 0.165707, 0.000106067, -0.58816, 0.0867267, -0.125917, 0.0911038, 0.0105768, 0.0518466]""",消息
"""[0.0256322, 0.375313, -0.254783, -0.372389, -0.314795, -0.0853303, -0.135224, 0.278839, 0.0191877, -0.0808464, 0.592874, 0.115608, 0.0635747, 0.201261, 0.296176, 0.119808, 0.395185, -0.218265, 0.408183, 0.568557, 0.221911, 0.461648, -0.242993, 0.135338, -0.490003, -0.129103, -0.290605, -0.066997, 0.417841, -0.128369, 0.0824207, -0.283078, 0.103365, -0.355978, 0.0271593, 0.218067, 0.377562, 0.0947061, 0.266088, -0.406011, 0.277437, -0.245675, 0.027697, 0.220991, -0.47308, 0.111178, -0.107201, 0.356838, -0.44254, 0.0493987, 0.27861, -0.292812, -0.166203, -0.036627, 0.256488, -0.119676, 0.218714, 0.230503, -0.488559, 0.0589024, -0.396376, 0.177608, 0.399384, -0.318686, -0.00546497, 0.130317, 0.0120614, 0.444567, 0.18879, -0.150185, -0.300502, 0.441864, -0.180853, 0.551547, -0.106762, 0.335235, 0.545527, 0.159543, -0.109142, -0.0452071, 0.00601566, -0.0446182, -0.205589, 0.301406, 0.157448, 0.360631, -0.0393813, 0.265494, -0.272907, 0.515367, 0.392277, -0.352374, 0.163913, -0.0471901, -0.302127, 0.406243, 0.0491902, 0.0997641, -0.214668, 0.0553271, 0.112827, 0.365473, -0.339451, -0.121222, 0.283155, 0.106343, -0.0120315, -0.00135684, -0.0929321, 0.0483433, -0.614218, 0.104147, -0.211583, 0.0465823, -0.298959, -0.153888, -0.46467, 0.348187, 0.178687, 0.705648, 0.102353, 0.426226, -0.391382, 0.130269, 0.265616, 0.26709, 0.15832, 0.203775]""",暂
"""[0.103836, 0.0766796, 0.303999, 0.00855239, 0.101501, 0.512614, -0.109619, 0.230516, -0.0518898, -0.139907, -0.0228729, 0.280824, 0.335606, -0.335117, -0.189019, -0.0196722, 0.455917, -0.0859223, 0.339695, 0.325797, -0.128544, 0.401794, -0.00675542, -0.307658, -0.24452, 0.108272, 0.545426, 0.0120227, -0.0479268, -0.274874, 0.167896, -0.129367, 0.340386, -0.271626, 0.378978, 0.416193, 0.0652682, -0.269901, 0.301636, -0.529771, -0.10765, -0.268739, -0.22181, 0.384184, -0.440898, 0.444909, -0.231917, 0.408203, -0.228886, -0.074366, 0.410626, -0.290683, 0.196864, 0.287546, -0.10131, -0.403081, 0.105423, -0.0785991, -0.605579, -0.0368888, -0.0266727, 0.226558, 0.630409, -0.372685, -0.023405, 0.0466615, 0.320293, -0.012486, 0.402335, -0.27666, -0.575678, -0.113848, -0.280423, -0.0336966, 0.0745481, 0.483007, 0.324168, -0.205401, 0.212847, -0.180415, 0.0598688, 0.169158, -0.116779, 0.811785, -0.121686, 0.0661649, 0.287568, 0.20118, 0.281049, 0.612469, 0.513346, -0.240817, -0.16731, 0.278938, 0.00494701, 0.225838, -0.133955, -0.27918, -0.179754, -0.16887, -0.151836, -0.0406376, -0.380142, -0.122462, 0.0505386, 0.0611587, -0.282074, -0.0501718, -0.201523, -0.0953073, -0.136735, 0.185343, -0.18365, -0.444038, -0.376204, -0.0940035, -0.387033, 0.133808, 0.311866, 0.393038, -0.21459, 0.0804457, -0.333578, -0.364419, -0.156393, 0.0707363, 0.354184, 0.206467]""",无法
"""[-0.223223, -0.054216, -0.143462, 0.0769068, -0.00451677, 0.25072, 0.441054, 0.428285, -0.313542, -0.0469596, -0.190573, -0.497786, 0.140676, 0.163407, -0.104267, 0.615241, 0.574483, 0.173623, 0.264882, -0.026052, 0.0627763, 0.394669, 0.235415, -0.286336, -0.195071, 0.0824465, 0.399069, 0.302016, -0.0294479, 0.0743494, -0.246278, 0.0533082, 0.140677, 0.225272, -0.285828, 0.165729, 0.153225, 0.105147, 0.621724, -0.21299, 0.0958859, -0.391792, -0.21901, 0.0818262, 0.370664, 0.584754, -0.145517, 0.156897, -0.297082, -0.132538, 0.45818, -0.217938, -0.00152414, 0.0643774, 0.342231, -0.0852783, -0.323419, -0.380018, -0.141712, -0.182305, -0.398287, 0.566194, -0.016591, -0.0209751, -0.221084, 0.00588074, 0.224755, -0.224583, -0.0636717, -0.264394, -0.267801, -0.189829, 0.0128264, 0.179403, 0.0442045, 0.143246, 0.181759, 0.283534, -0.197828, 0.160088, 0.0286055, 0.0261108, 0.16316, 0.142335, -0.329258, 0.0676705, 0.218017, -0.156606, 0.215022, 0.883275, 0.40262, 0.161014, -0.459991, 0.124925, -0.110363, 0.444446, 0.341407, 0.201138, -0.36452, -0.0354563, -0.609504, 0.344442, -0.0759428, -0.0982319, 0.173064, 0.33411, 0.339665, -0.245529, 0.0145485, -0.133884, -0.0440364, 0.427977, -0.215726, -0.435775, -0.0437021, -0.0192061, -0.28426, 0.433411, 0.547571, -0.0630793, -0.169322, 0.167214, -0.112097, 0.0793867, -0.12372, 0.401366, -0.0445178, 0.243899]""",显示
"""[0.169448, -0.140438, -0.129324, -0.387458, 0.258221, -0.610256, -0.529153, 0.0459245, -0.00563707, 0.180614, 0.182654, -0.185741, -0.0103698, 0.155924, -0.00101802, -0.185224, 0.0470413, -0.074956, 0.214706, 0.716195, 0.112428, 0.284891, 0.475435, 0.239734, -0.331133, 0.0182568, -0.343014, -0.019211, -0.317368, -0.427027, -0.294845, 0.411764, 0.0534617, -0.0577466, -0.0906436, 0.483566, -0.289878, 0.18017, 0.205434, -0.0827027, -0.0831007, 0.367753, -0.0309236, -0.233337, -0.192573, 0.270596, 0.175692, -0.0432544, -0.0606055, 0.1355, -0.134831, -0.185036, -0.395618, 0.343274, -0.195577, 0.0832457, 0.00696033, -0.03265, -0.0910864, 0.301524, 0.495977, 0.170498, -0.00160537, -0.559518, 0.0771256, -0.0399817, -0.0939144, 0.0221795, -0.566982, -0.228708, 0.0221903, 0.16226, -0.228045, 0.190119, 0.0172694, -0.270749, 0.0173132, 0.189557, 0.00493324, -0.0706987, 0.25795, -0.14738, 0.21477, 0.090174, 0.130187, -0.131649, 0.450408, -0.01625, -0.0918095, 0.206611, -0.0093504, -0.24334, 0.171797, 0.059762, -0.462833, 0.091739, -0.269699, 0.244675, -0.551469, 0.0239312, -0.0354165, 0.527517, 0.28291, -0.407795, 0.0376277, 0.39438, -0.496655, -0.139497, -0.115142, 0.285633, 0.465984, -0.123858, 0.0292374, 0.165784, 0.0657928, 0.117991, -0.328598, 0.332936, 0.0636472, 0.143927, -0.187057, -0.114889, -0.279732, 0.110493, 0.0341906, 0.2453, 0.202078, -0.104758]""",马力
"""[0.389736, 0.269391, 0.0247487, -0.0736136, 0.376956, 0.252907, -0.335742, -0.142596, 0.168714, 0.190461, -0.000957902, 0.187463, 0.283943, -0.184564, 0.21008, 0.297879, 0.0182006, 0.1264, 0.132245, 0.489856, -0.201772, 0.174002, -0.243937, 0.300343, -0.572136, 0.137765, 0.372143, -0.106847, -0.16144, -0.302966, 0.615787, 0.558938, 0.138476, 0.27414, -0.375703, 0.134128, -0.422193, -0.458193, 0.484032, -0.407179, -0.378075, -0.231209, 0.098366, -0.48554, -0.0282285, -0.32025, 0.0696323, 0.779594, 0.34228, -0.545421, 0.54241, -0.0544524, 0.534208, 0.101025, 0.27799, 0.0584077, -0.115782, -0.13022, -0.0397655, -0.0791522, 0.146626, 0.634294, 0.172414, -0.522919, 0.335476, 0.26213, -0.215949, -0.239636, -0.292792, 0.0678013, -0.025875, -0.54666, -0.257756, 0.200098, -0.150544, -0.33529, 0.643006, -0.130104, -0.301891, 0.0928461, 0.0935005, -0.141553, -0.0231141, 0.0815153, -0.0886817, 0.366229, 0.0141633, 0.204472, 0.240196, -0.044558, 0.00427356, 0.352167, -0.294308, -0.556136, -0.6951, 0.192275, 0.0768021, 0.173188, 0.11581, -0.181519, -0.0520817, 0.256257, 0.316506, -0.42703, 0.478762, 0.0218103, -0.102311, -0.34473, -0.0744923, 0.291435, -0.270792, -0.340068, -0.125864, 0.138665, 0.019014, 0.004666, -0.165174, 0.474301, -0.194951, 0.524692, -0.377128, 0.0740338, 0.0819004, -0.50022, 0.324384, -0.210696, 0.282811, 0.698174]""",怎么样
"""[-0.198985, -0.137508, -0.410329, 0.215992, 0.547608, -0.0286559, -0.00589059, -0.169644, -0.245431, -0.602901, -0.242732, -0.23352, 0.110961, 0.00739282, 0.0907335, -0.115829, 0.248725, 0.0952467, -0.20408, 0.0194987, 0.275933, 0.244663, 0.335467, -0.0801492, 0.0347352, 0.189834, 0.250799, 0.103625, -0.205457, -0.386181, -0.333252, 0.491363, 0.133343, 0.278672, -0.268922, 0.389896, 0.00137605, -0.28313, 0.218419, -0.268424, 0.246666, -0.0944192, -0.228739, 0.270267, 0.118962, 0.302985, 0.248048, 0.179232, 0.186242, 0.484743, 0.14864, -0.11481, 0.0492174, 0.190217, 0.0633935, 0.00109418, -0.407877, -0.381304, 0.0577534, 0.0926254, 0.169607, -0.12572, -0.402502, 0.258538, 0.00587383, 0.172463, 0.0593635, 0.122192, -0.29852, -0.406565, 0.0363475, 0.0809795, 0.0396162, 0.0553975, -0.0276785, -0.161093, -0.0245697, -0.531714, -0.173566, 0.220267, 0.00364924, 0.262822, -0.218174, 0.0474844, -0.321968, -0.234099, 0.292152, 0.147976, 0.169942, 0.233149, -0.141829, 0.234598, 0.083544, -0.245792, -0.381096, -0.0267509, -0.297199, -0.720553, -0.250182, -0.286573, 0.240969, 0.164148, 0.169084, -0.064291, 0.169228, 0.346533, -0.229792, -0.378359, -0.244791, -0.322334, -0.19286, 0.64108, -0.0657218, -0.370414, 0.184936, 0.151341, -0.231589, -0.401103, 0.103614, 0.122763, -0.0925816, 0.0334296, -0.0884009, 0.277672, -0.569461, -0.0713328, 0.273876, -0.428605]""",白色
